,InChI Key,SMILES,Molecular Weight,H Bond Donors,H Bond Acceptors,Rotatable Bonds,TPSA,Lipinski Number,Veber Number,LogP,Type of Substance,mp_mean,mp_std
2180,FOEBAVBMMWYLTA-UHFFFAOYSA-N,COC1=CC=C(OC)C(=C1)C(C)O,182.219,1.0,1.0,3.0,38.69,4.0,2.0,1.567,isocyclic,98.5,
2182,FOHCWKFTCQHURV-UHFFFAOYSA-N,CNC1=C(OC)C=C(OC)C(OC)=C1,197.234,1.0,1.0,4.0,39.72,4.0,2.0,1.145,,59.0,
2185,FOLXIYSKBQEXQT-UHFFFAOYSA-N,COC1=CC=C(O)C2=C1C(C)=CCC2,190.242,1.0,0.0,1.0,29.46,4.0,2.0,2.849,isocyclic,85.5,
2189,FOXNGHYVEHZRRK-UHFFFAOYSA-N,CC1CC2=C(O)C(C)=CC(O)=C2C1=O,192.21400000000003,2.0,1.0,0.0,57.53,4.0,2.0,1.2819999999999998,isocyclic,124.5,
2192,FPHHWJLGMVFZOF-UHFFFAOYSA-N,CC1CC(C)C2=C(C1)C(O)=CC=C2O,192.258,2.0,0.0,0.0,40.46,4.0,2.0,3.262,isocyclic,134.5,
2195,FPIMVFPKSQDJJM-UHFFFAOYSA-N,OC1=CC=C(OC2=C(O)C=CC=C2)C=C1,202.21,2.0,0.0,2.0,49.69,4.0,2.0,2.423,isocyclic,164.5,
2198,FPKJEOJORCEPMC-UHFFFAOYSA-N,COC1=CC=C(OC(C)C(N)=O)C=C1,195.218,1.0,2.0,4.0,61.55,4.0,2.0,1.032,,109.0,
2201,FPONCXPOHFZPCV-UHFFFAOYSA-N,COC1=C(C)C(=O)C(=O)C2=C1C=CC=C2,202.21,0.0,3.0,1.0,43.37,4.0,2.0,1.861,isocyclic,146.0,
2210,FQFXYFNHFVFHPV-HPQVQDLLSA-N,C[C@H]1C[C@@H](O)[C@@H](O)[C@@H](O)C1=O,160.17,3.0,4.0,0.0,77.76,4.0,2.0,-0.535,isocyclic,108.5,0.0
2212,FQFXYFNHFVFHPV-JWSCLZLWSA-N,C[C@H]1C[C@H](O)[C@@H](O)[C@@H](O)C1=O,160.17,3.0,4.0,0.0,77.76,4.0,2.0,-0.535,isocyclic,165.5,
2216,FQFXYFNHFVFHPV-PFFCINGUSA-N,C[C@@H]1C[C@@H](O)[C@@H](O)[C@H](O)C1=O,160.17,3.0,4.0,0.0,77.76,4.0,2.0,-0.535,isocyclic,87.0,
2219,FQFXYFNHFVFHPV-ZXMNWKEDSA-N,C[C@H]1C[C@@H](O)[C@@H](O)[C@H](O)C1=O,160.17,3.0,4.0,0.0,77.76,4.0,2.0,-0.535,,91.0,
2226,FQLRTGXTYFCECH-UHFFFAOYSA-N,O=C1C=CC(=O)C2C3CC(C=C3)C12,174.199,0.0,2.0,0.0,34.14,4.0,2.0,0.525,isocyclic,74.32142857142857,3.776606294286024
2228,FQLRTGXTYFCECH-VHVDFYLKSA-N,O=C1C=CC(=O)C2[C@@H]3C[C@@H](C=C3)C12,174.199,0.0,2.0,0.0,34.14,4.0,2.0,0.525,isocyclic,76.0,
2235,FQSHKBUXHOUZSQ-UHFFFAOYSA-N,COC1=CC=C2OC=C(O)C2=C1,164.16099999999997,1.0,0.0,1.0,42.6,4.0,2.0,1.631,heterocyclic,93.0,
2236,FQUGGDJLDKUHAB-UHFFFAOYSA-N,CC1=CC=CC2=C1C(O)=CC=C2O,174.199,2.0,0.0,0.0,40.46,4.0,2.0,2.9130000000000003,isocyclic,138.5,
2243,FRIQNABJRUGVSA-GTWPWPDASA-N,[H][C@]12[C@@H]3OO[C@@H](C=C3)[C@@]1([H])[C@]2(C)C(=O)OC,196.203,0.0,4.0,2.0,44.76,4.0,2.0,0.718,heterocyclic,97.5,
2244,FRMGMXAUOWJXKU-UHFFFAOYSA-N,CC(=C)OC1=CC=C(OC(C)=C)C=C1,190.242,0.0,0.0,4.0,18.46,4.0,2.0,3.23,isocyclic,56.5,
2246,FRXVJNDYMTXYJL-UHFFFAOYSA-N,CC1=CC(O)=C2C(=O)CCCC2=C1O,192.21400000000003,2.0,1.0,0.0,57.53,4.0,2.0,1.347,isocyclic,164.0,
2247,FRXZIFVYTNMCHF-UHFFFAOYSA-N,NC(=O)C1=C(O)C=CC(O)=C1,153.137,3.0,2.0,1.0,83.55,4.0,2.0,0.955,isocyclic,217.16666666666666,0.4714045207910317
2254,FSHJBIJUPZFZNS-UHFFFAOYSA-N,CC(=C)COC1=CC=C(O)C(C)=C1C,192.258,1.0,0.0,3.0,29.46,4.0,2.0,2.449,isocyclic,86.0,
2257,FSMRXSBWPRBLMV-UHFFFAOYSA-N,COC1=CC=C(OC)C(NC(N)=O)=C1,196.206,2.0,3.0,4.0,73.58,4.0,2.0,0.228,isocyclic,155.5,
2259,FSNFAWQNUAVIBX-WHFBIAKZSA-N,CC1=C(O)[C@@H](O)C[C@H](O)C1=O,158.154,3.0,4.0,0.0,77.76,4.0,2.0,-0.308,isocyclic,152.0,
2261,FSPSMMAHELZUNN-UHFFFAOYSA-N,O=C1OC2=C(C=C1)C1=C(OC=CO1)C=C2,202.166,0.0,1.0,0.0,44.76,4.0,2.0,1.402,heterocyclic,122.5,
2263,FSQBEHUARBELPZ-UHFFFAOYSA-N,CC1=C(O)C=C2C(OC3=C2C=CC=C3)=C1,198.221,1.0,0.0,0.0,33.37,4.0,2.0,3.241,heterocyclic,154.5,
2268,FTCMTZXWNUAYHT-NXEZZACHSA-N,O[C@@H]1CC[C@@H](O)C2=C1C=CC=C2,164.204,2.0,2.0,0.0,40.46,4.0,2.0,1.112,isocyclic,139.6625,1.8382651468164204
2270,FTCMTZXWNUAYHT-UWVGGRQHSA-N,O[C@H]1CC[C@H](O)C2=C1C=CC=C2,164.204,2.0,2.0,0.0,40.46,4.0,2.0,1.112,isocyclic,138.0,
2272,FTFNFGIOGXKJSP-UHFFFAOYSA-N,CCOC1=CC=C(OC)C=C1,152.19299999999996,0.0,0.0,3.0,18.46,4.0,2.0,2.275,isocyclic,37.13,0.7124605252222752
2274,FTHHCGSDWFGJTL-UHFFFAOYSA-N,CCOC1=C2OCOC2=CC(O)=C1,182.176,1.0,0.0,2.0,47.92,4.0,2.0,1.443,heterocyclic,81.5,
2275,FTHIJRUPPWMSJE-UHFFFAOYSA-N,COC1=CC2=C(OC(C)C(=O)N2)C=C1,193.202,1.0,2.0,1.0,47.56,4.0,2.0,1.094,heterocyclic,140.43333333333334,0.6128258770283466
2277,FTJMSRYCHBTSPC-UHFFFAOYSA-N,CC1=CC(=O)C(C(N)=O)=C(O)C1(C)O,197.191,3.0,5.0,1.0,100.62,4.0,2.0,0.114,isocyclic,146.5,
2281,FTOQXDQLEXVXJB-UHFFFAOYSA-N,COC1=C(O)C(C)=CC(O)=C1Cl,188.611,2.0,0.0,1.0,49.69,4.0,2.0,1.705,isocyclic,103.5,
2283,FTQBMDNLMZESRR-XYYAHUGASA-N,[H][C@@]12[C@@H](C3=CC=CC=C3)[C@]1([H])C(=O)C=CC2=O,198.221,0.0,2.0,1.0,34.14,4.0,2.0,0.826,isocyclic,128.0,
2286,FTQXRFNSCAKNOI-UHFFFAOYSA-N,OC1(CCC(=O)CC1)C#C,138.166,1.0,2.0,0.0,37.3,4.0,2.0,-0.3,isocyclic,110.0,
2287,FTRUFWMDNAFXGE-UHFFFAOYSA-N,OC1=CC=C(OCCCCC=C)C=C1,192.258,1.0,0.0,6.0,29.46,4.0,2.0,3.653,isocyclic,35.0,
2299,FUIMYDZFMCTSSS-UHFFFAOYSA-N,CCCC1=CC(OC)=C(N)C=C1OC,195.261,1.0,1.0,4.0,44.48,4.0,2.0,2.294,isocyclic,94.0,
2300,FUJOBPCZVXOUIQ-UHFFFAOYSA-N,CC1=CC(O)=C(C)C(CO)=C1O,168.192,3.0,1.0,1.0,60.69,4.0,2.0,1.28,isocyclic,129.5,
2302,FULXDJGCZNPXKD-UHFFFAOYSA-N,CCOC1=CC(O)=C(C=C1O)C(C)=O,196.203,2.0,1.0,3.0,66.76,4.0,2.0,1.586,isocyclic,125.5,
2314,FVIJCQFEQPPCDO-VEVYYDQMSA-N,CC1(C)O[C@@H]2[C@H](O1)[C@@](C)(O)C=C[C@H]2O,200.235,2.0,4.0,0.0,58.92,4.0,2.0,-0.004,heterocyclic,85.0,
2323,FVZUIRKJNXDBQQ-UHFFFAOYSA-N,OC1=CC(O)=C(O)C2=C1C(=O)OC2,182.133,3.0,2.0,0.0,86.99,4.0,2.0,0.589,heterocyclic,175.0,
2324,FWBKGTQRFDAJBL-UHFFFAOYSA-N,CC1C2=CC(O)=CC=C2OC1(C)C,178.231,1.0,0.0,0.0,29.46,4.0,2.0,2.547,heterocyclic,75.0,
2329,FWGZAEOAFICSQV-UHFFFAOYSA-N,CC1=CC(=O)C(=CC1=O)C(F)(F)F,190.122,0.0,2.0,1.0,34.14,4.0,2.0,0.833,isocyclic,37.0,
2334,FWMMLUYTBJSXQI-UHFFFAOYSA-N,CC1=C(O)C=C(C#N)C(O)=C1,149.149,2.0,1.0,0.0,64.25,4.0,2.0,1.159,isocyclic,245.0,
2339,FWWRTYBQQDXLDD-UHFFFAOYSA-N,COC1=CC=C(OC)C2=C1C=CC=C2,188.226,0.0,0.0,2.0,18.46,4.0,2.0,3.1180000000000003,isocyclic,85.03947368421052,3.2919990306390634
2344,FXFHVXKHQWDNHK-UHFFFAOYSA-N,CC1=CC2=C(C=C1)C(O)C1CC1C2O,190.242,2.0,2.0,0.0,40.46,4.0,2.0,1.445,isocyclic,156.5,
2345,FXFKVXDQXWKFRE-UHFFFAOYSA-N,CS(=O)(=O)OC1CCC(=O)CC1,192.236,0.0,4.0,2.0,68.82,4.0,2.0,-0.691,isocyclic,42.3,
2346,FXGICCVSKDOLGT-UHFFFAOYSA-N,COC1=CC(C(C)=O)=C(O)C=C1O,182.176,2.0,1.0,2.0,66.76,4.0,2.0,1.163,isocyclic,172.47083333333333,1.6062972863770335
2351,FXMWSFUSOIHWND-UHFFFAOYSA-N,COC1=CC(C)=C(O)C=C1SC,184.259,1.0,0.0,2.0,54.76,4.0,2.0,2.499,isocyclic,92.5,
2354,FXRBIEKBKYDLIC-UHFFFAOYSA-N,CC1=C(C)C(=O)C2(C)CC2(C)C1=O,178.231,0.0,2.0,0.0,34.14,4.0,2.0,0.21,isocyclic,60.5,
2355,FXRSZMFMAWCJML-UHFFFAOYSA-N,CC1=CC2(O)C(O1)=CC(=O)C=C2O,180.16,2.0,4.0,0.0,66.76,4.0,2.0,0.285,heterocyclic,189.0,
2358,FYBJQJJPHLNZLC-UHFFFAOYSA-N,Cl[H].CC(CN)C1=CC(O)=CC=C1O,203.669,3.0,1.0,2.0,66.48,4.0,2.0,1.295,isocyclic,168.5,0.0
2361,FYCQTXNRAPYKLJ-KPKJPENVSA-N,N\N=C1/CCCC2=C(O)C=CC(O)=C12,192.217,3.0,2.0,0.0,78.84,4.0,2.0,0.804,isocyclic,112.0,
2363,FYFMDXBVXAJJLD-UHFFFAOYSA-N,COC1=CC(=O)C(=O)C2=C1C=NC=C2,189.17,0.0,4.0,1.0,56.26,4.0,2.0,0.428,heterocyclic,182.5,
2364,FYGMSLNWWCVWFX-UHFFFAOYSA-N,CN.OC1=CC=C(O)C=C1,141.17,3.0,1.0,0.0,66.48,3.0,2.0,,isocyclic,110.0,
2366,FYKKAKRDATZSDN-TXEJJXNPSA-N,C[C@]12O[C@@]1(C)C(=O)C1=CC=CC=C1C2=O,202.21,0.0,3.0,0.0,46.67,4.0,2.0,0.936,heterocyclic,105.5,
2380,FZJBUSRCSDEXQI-VVGCGCRUSA-N,[H][C@@]12C[C@H]3C=C[C@@H]1C3OC21C=CC(=O)C=C1,200.237,0.0,2.0,0.0,26.3,4.0,2.0,0.905,heterocyclic,59.0,
2383,FZLSGDMKCWMZKF-UHFFFAOYSA-N,CN1C=C2C(=C1)C(=O)C(O)=C(C)C2=O,191.186,1.0,4.0,0.0,59.3,4.0,2.0,1.472,heterocyclic,149.5,
2391,FZSPXZQOXQAUIX-UHFFFAOYSA-N,CC12CCC(=O)C=C1CCC(=O)O2,180.203,0.0,3.0,0.0,43.37,4.0,2.0,-0.018000000000000002,heterocyclic,100.5,
2393,FZUCHXLDZKXEKV-JGVFFNPUSA-N,[H][C@@]12O[C@]1([H])C(=O)C(OC)=C(C)C2=O,168.149,0.0,4.0,1.0,55.9,4.0,2.0,-0.531,heterocyclic,42.3,
2394,FZWJKGPYDOJYGS-UHFFFAOYSA-N,CCOC1=C(O)C(C)=CC(O)=C1OC,198.219,2.0,0.0,3.0,58.92,4.0,2.0,1.421,isocyclic,55.5,
2396,GAENEKYDFDMRME-UHFFFAOYSA-N,COC1=CC(=O)C2(CO2)C(CO)=C1,182.176,1.0,4.0,2.0,59.06,4.0,2.0,-1.197,heterocyclic,109.5,
2397,GAEPEBLGEFMUAZ-UHFFFAOYSA-N,COC1=CC(N)=C(OC)C=C1CCN,196.249,2.0,2.0,4.0,70.5,4.0,2.0,0.315,isocyclic,89.0,
2398,GAGHYDLZWMBHKQ-XZBKPIIZSA-N,CO[C@H]1C=C[C@@H](O)[C@@H](O)[C@@H]1O,160.17,3.0,4.0,1.0,69.92,4.0,2.0,-0.579,isocyclic,66.25,
2408,GAUDXMCZQNKKEF-CWKFCGSDSA-N,CC1(C)O[C@H]2C=C[C@H]3O[C@H]3[C@H]2O1,168.192,0.0,3.0,0.0,30.99,4.0,2.0,0.904,heterocyclic,46.25,
2416,GBDPHGSELSDIJR-UHFFFAOYSA-N,Cl[H].CNCC1=C(O)C=C(C)C(O)=C1,203.669,3.0,1.0,2.0,52.49,4.0,2.0,1.889,isocyclic,199.0,
2425,GBLNHVGTBAVGLL-UHFFFAOYSA-N,COC1=CC(O)=CC(C(O)=O)=C1OC,198.175,2.0,2.0,3.0,75.99,4.0,2.0,0.7929999999999999,isocyclic,181.0,4.242640687119285
2430,GBQADCZRNDEOHH-UHFFFAOYSA-N,COC1=C(C=C(O)C=C1O)C(O)=O,184.149,3.0,2.0,2.0,86.99,4.0,2.0,0.472,isocyclic,206.0,
2432,GBSOFIMKLOZOHN-UHFFFAOYSA-N,CCOC(=O)OC1=CC=C(OC)C=C1,196.203,0.0,2.0,5.0,44.76,4.0,2.0,2.316,isocyclic,21.0,
2436,GBVRJQYSOYWIRC-UHFFFAOYSA-N,CC1=CC=CC=C1C1(O)C=CC(=O)C=C1,200.237,1.0,2.0,1.0,37.3,4.0,2.0,2.046,isocyclic,113.0,
2438,GBYZGVHETCYWKR-UHFFFAOYSA-N,COC1=CC(OC)=C(O)C(OC)=C1C,198.219,1.0,0.0,3.0,47.92,4.0,2.0,1.319,isocyclic,48.5,
2443,GCEKJEMJZCURBL-UHFFFAOYSA-N,CCC1=CC(O)=C(C=C1O)C(C)=O,180.203,2.0,1.0,2.0,57.53,4.0,2.0,2.206,isocyclic,100.0,
2455,GCQBIYCSSJYFJX-UHFFFAOYSA-N,CCC(C)COC1=CC=C(O)C=C1,180.247,1.0,0.0,4.0,29.46,4.0,2.0,3.178,,40.5,
2456,GCQBIYCSSJYFJX-VIFPVBQESA-N,CC[C@H](C)COC1=CC=C(O)C=C1,180.247,1.0,0.0,4.0,29.46,4.0,2.0,3.178,isocyclic,42.5,
2457,GCUPAENRSCPHBM-UHFFFAOYSA-N,CCOC(=O)C1=C(O)C=CC(O)=C1,182.176,2.0,2.0,3.0,66.76,4.0,2.0,1.998,isocyclic,76.95,1.3820274961085253
2460,GDAIYFAMMVNXNI-UHFFFAOYSA-N,CCOC1=CC(N)=C(OC)C=C1,167.208,1.0,1.0,3.0,44.48,4.0,2.0,1.4580000000000002,isocyclic,72.0,
2461,GDAUBXXXAHNJEE-UHFFFAOYSA-N,OC1C(C(O)=O)C(=O)C=CC1=O,170.122,2.0,5.0,1.0,91.67,4.0,2.0,-0.757,isocyclic,139.5,
2463,GDHYIVSXAGJMCG-UHFFFAOYSA-N,CC1CC2=C(O)C(O)=C(C)C(C)=C2O1,194.23,2.0,0.0,0.0,49.69,4.0,2.0,2.044,heterocyclic,141.0,
2465,GDLCAJBTWUKZOO-UHFFFAOYSA-N,CCOCCCC1=C(O)C=CC(O)=C1,196.246,2.0,1.0,5.0,49.69,4.0,2.0,1.857,,117.4,
2476,GECUOSUZVAGXEW-UHFFFAOYSA-N,OC1=CC(N=N#N)=C(O)C=C1,151.125,2.0,3.0,1.0,90.21,4.0,2.0,0.6609999999999999,isocyclic,98.0,
2480,GELGRRHJTFPKQU-UHFFFAOYSA-N,COC1=CC=C(O)C2=C1C=CC=C2C,188.226,1.0,0.0,1.0,29.46,4.0,2.0,3.234,isocyclic,132.0,
2488,GFBCWCDNXDKFRH-UHFFFAOYSA-N,OC1=CC=C(OC2CCCCO2)C=C1,194.23,1.0,1.0,2.0,38.69,4.0,2.0,2.379,heterocyclic,74.0,
2489,GFCZWQILNHEIHF-UHFFFAOYSA-N,CC(=O)C1(O)C=CC(=O)C=C1,152.15,1.0,3.0,1.0,54.37,4.0,2.0,-0.454,isocyclic,57.5,
2492,GFKKBNXSTILZPT-UHFFFAOYSA-N,CC1CC(=O)OC2=C1C=C(O)C(C)=C2,192.21400000000003,1.0,1.0,0.0,46.53,4.0,2.0,1.807,heterocyclic,142.0,
2496,GFPYPUDPPWWSDF-UHFFFAOYSA-N,OC1=C2CCC2=C(O)C=C1,136.15,2.0,0.0,0.0,40.46,4.0,2.0,1.112,isocyclic,154.5,
2498,GFSTVWDPRTWASK-XSSZXYGBSA-N,[H][C@@]12C[C@](C)(O)C(=O)C[C@]1([H])C(=C)C(=O)O2,196.203,1.0,4.0,0.0,63.6,4.0,2.0,-0.201,heterocyclic,89.16666666666667,2.494438257849294
2500,GFUWAABESLFPDB-UHFFFAOYSA-N,CC1=CC2(OCCO2)C=C(C)C1=O,180.203,0.0,3.0,0.0,35.53,4.0,2.0,0.35100000000000003,heterocyclic,48.333333333333336,2.4608038433722332
2508,GGEDSODGCSDETG-UHFFFAOYSA-N,CC1=CC(O)=CC(Cl)=C1O,158.584,2.0,0.0,0.0,40.46,4.0,2.0,2.0580000000000003,isocyclic,114.375,1.3863170633011772
2514,GGNQRNBDZQJCCN-UHFFFAOYSA-N,OC1=CC(O)=C(O)C=C1,126.112,3.0,0.0,0.0,60.69,4.0,2.0,0.965,isocyclic,140.80555555555554,1.5446043082730938
2516,GGNRVPJVFHIUOT-UHFFFAOYSA-N,CNCCC1=C(O)C=C(C)C(O)=C1,181.235,3.0,1.0,3.0,52.49,4.0,2.0,1.106,isocyclic,115.0,
2518,GGSOJSUMZQWYIP-UHFFFAOYSA-N,COC1=C2CCCC3=C(C)OC(C=C1)=C23,202.253,0.0,0.0,1.0,22.37,4.0,2.0,2.888,heterocyclic,43.75,
2521,GGUBKHGOYASTSS-PQLUHFTBSA-N,O[C@@H]1CCC(=O)[C@H]2O[C@@H]12,128.128,1.0,3.0,0.0,49.83,4.0,2.0,-1.097,heterocyclic,39.5,
2523,GGUDPVGRNFFGRX-HLTSFMKQSA-N,[H][C@]12O[C@@]1([H])[C@@]1(CC(C)=NO1)C=CC2=O,179.175,0.0,2.0,0.0,51.19,4.0,2.0,-0.116,heterocyclic,116.0,
2524,GGWLSLLQZLCHFW-UHFFFAOYSA-N,COC1=C(Cl)C=C(O)C(=C1)N(=O)=O,203.582,1.0,0.0,2.0,75.28,4.0,2.0,2.903,,124.0,
2529,GHFXOWITPCJVJA-UHFFFAOYSA-N,CC(C)(C)SC1=CC(O)=CC=C1O,198.286,2.0,0.0,2.0,65.76,4.0,2.0,3.002,isocyclic,97.5,
2532,GHNCDHNVIRBXJO-UHFFFAOYSA-N,OC1=C(O)C=C2OCCC2=C1,152.15,2.0,0.0,0.0,49.69,4.0,2.0,1.132,,108.1,
2533,GHQBIDFZENJZAQ-UHFFFAOYSA-N,CC1=C(O)C=C2C=CCOC2=C1C,176.215,1.0,0.0,0.0,29.46,4.0,2.0,2.273,heterocyclic,100.5,
2535,GHQZHIGSVFYVQL-UHFFFAOYSA-N,Cl[H].CC(N)COC1=CC=C(O)C=C1,203.669,2.0,1.0,3.0,55.48,4.0,2.0,1.727,isocyclic,218.5,
2539,GIAVFPKZFUTDJT-UHFFFAOYSA-N,CC(C)(C)C1=C(O)C=CC2=C1C=CO2,190.242,1.0,0.0,1.0,33.37,4.0,2.0,3.265,heterocyclic,54.5,
2540,GIECMNLRYFUAME-UHFFFAOYSA-N,OC1=CC=C(OS(=O)(=O)C=C)C=C1,200.215,1.0,2.0,3.0,71.98,4.0,2.0,0.649,isocyclic,80.0,
2542,GIGNQZIJYUEWTI-UHFFFAOYSA-N,CC1=CC(O)=CC(O)=C1O,140.139,3.0,0.0,0.0,60.69,4.0,2.0,1.1909999999999998,isocyclic,146.33333333333334,3.6016971308290513
2547,GIMXWZYFIFOCBJ-UHFFFAOYSA-N,OC1=CC(F)=C(O)C=C1,128.10299999999998,2.0,0.0,0.0,40.46,4.0,2.0,1.371,isocyclic,123.125,1.9803724397193574
2560,GJQYLYSEWIYEKJ-OCAPTIKFSA-N,[H][C@@]12CCCC[C@]1([H])C(=O)C=CC2=O,164.204,0.0,2.0,0.0,34.14,4.0,2.0,0.942,isocyclic,53.7,
2561,GJQYLYSEWIYEKJ-UHFFFAOYSA-N,O=C1C=CC(=O)C2CCCCC12,164.204,0.0,2.0,0.0,34.14,4.0,2.0,0.942,isocyclic,58.0,
2563,GJSMCPIZIBNOHV-UHFFFAOYSA-N,CC(=O)OC1=C(Cl)C=C(O)C=C1,186.595,1.0,1.0,2.0,46.53,4.0,2.0,2.023,isocyclic,62.0,
2564,GJVYRUOUZJWLIL-UHFFFAOYSA-N,NCCNC(=O)C1=C(O)C=CC(O)=C1,196.206,4.0,3.0,4.0,95.58,4.0,2.0,0.6970000000000001,isocyclic,195.25,
2565,GJXVXACGIWSWJE-UHFFFAOYSA-N,OC1=CC=C(O)C2=C1NC(=O)C2=O,179.132,3.0,3.0,0.0,86.63,4.0,2.0,0.631,heterocyclic,279.0,
2567,GKAOOQRLNNPWFH-UHFFFAOYSA-N,COC1=CC(C\C=C(/C)C)=C(O)C=C1,192.258,1.0,0.0,3.0,29.46,4.0,2.0,3.199,isocyclic,57.5,
2569,GKFIQEMJKFWKHP-UHFFFAOYSA-N,COC1=CC(CO)=C(OCC#N)C=C1,193.202,1.0,2.0,4.0,62.48,4.0,2.0,0.534,,104.0,
2575,GKQZDIPRXDPUTL-UHFFFAOYSA-N,CC1=C(O)C=CC(O)=C1Cl,158.584,2.0,0.0,0.0,40.46,4.0,2.0,2.0580000000000003,isocyclic,173.0,
2586,GLGYNASJZHSZLI-UHFFFAOYSA-N,CCCC1(O)C=CC(=O)C2=C1C=CC=C2,202.253,1.0,2.0,2.0,37.3,4.0,2.0,2.421,isocyclic,184.5,
2588,GLJCPHKWYYCHCQ-UHFFFAOYSA-N,COC1=CC(O)=C(OC)C=C1O,170.165,2.0,0.0,2.0,58.92,4.0,2.0,0.772,isocyclic,168.75,1.626601774661928
2591,GLKKLXSKJHWUSV-UHFFFAOYSA-N,CC1=COC2=C1C=C(O)C=C2C,162.188,1.0,0.0,0.0,33.37,4.0,2.0,2.066,,97.0,
2593,GLNZDTDNCHDMGD-UHFFFAOYSA-N,O[C]1C(F)=C(F)C(=O)C2=C1CCCC2,199.177,1.0,2.0,0.0,37.3,4.0,2.0,0.846,isocyclic,152.75,
2597,GLYGYVWDYBENHG-UHFFFAOYSA-N,CNC(=O)OC1=CC2=C(OCO2)C=C1,195.175,1.0,2.0,3.0,56.79,4.0,2.0,0.936,heterocyclic,108.5,
2598,GLZLLFXFYSNLKA-UHFFFAOYSA-N,NC1=CC=C(OC2=CC=C(O)C=C2)C=C1,201.225,2.0,1.0,2.0,55.48,4.0,2.0,2.28,isocyclic,151.2,2.767670500619609
2607,GMQXYSYQWIIAOI-UHFFFAOYSA-N,CC(C)C1(O)C=CC(=O)C=C1,152.19299999999996,1.0,2.0,1.0,37.3,4.0,2.0,0.8109999999999999,isocyclic,71.0,
2611,GMSMZHIKTSUHPI-UHFFFAOYSA-N,CC(C)CC(O)C1=C(O)C=CC(O)=C1,196.246,3.0,1.0,3.0,60.69,4.0,2.0,2.789,isocyclic,106.0,
2612,GMSPZCONGDVZCV-UHFFFAOYSA-N,COC1=CC(C)=C(O)C=C1C(O)=O,182.176,2.0,2.0,2.0,66.76,4.0,2.0,1.372,,157.0,
2618,GMXULLKNOURDLT-UHFFFAOYSA-N,CC1=C(O)C(O)=C(Cl)C(O)=C1O,190.583,4.0,0.0,0.0,80.92,4.0,2.0,1.836,isocyclic,183.0,
2620,GNDIXUSJBLZEFI-UHFFFAOYSA-N,OCCN1CCOC2=C1C=C(O)C=C2,195.218,2.0,2.0,2.0,52.93,4.0,2.0,0.941,heterocyclic,106.5,
2621,GNEGXPHZJFVEGA-UHFFFAOYSA-N,CC1=COC2=C1C(=O)C(=O)C=C2,162.145,0.0,2.0,0.0,47.28,4.0,2.0,0.5489999999999999,heterocyclic,92.5,
2627,GNJFCULRDOUMCK-UHFFFAOYSA-N,COC1=CC=C(O)C2=C1N=C(C)C=C2,189.21400000000003,1.0,1.0,1.0,42.35,4.0,2.0,1.949,,243.0,
2630,GNRKLZHRDJDSRL-UHFFFAOYSA-N,CCCC1=C(O)C(C)=CC(O)=C1,166.22,2.0,0.0,2.0,40.46,4.0,2.0,2.695,isocyclic,101.5,
2633,GNVRRKLFFYSLGT-UHFFFAOYSA-N,COC1=CC=C(O)C(Cl)=C1,158.584,1.0,0.0,1.0,29.46,4.0,2.0,2.153,isocyclic,44.333333333333336,1.8408935028645435
2638,GOBMROWXFUGWMG-UHFFFAOYSA-N,CC1(C)C(=O)C=CC(=O)C1(C)C,166.22,0.0,2.0,0.0,34.14,4.0,2.0,0.546,isocyclic,126.25,
2639,GOCCRSLNYHWQGB-UHFFFAOYSA-N,CCC1CC(=O)C2=C(O)C=CC(O)=C12,192.21400000000003,2.0,1.0,1.0,57.53,4.0,2.0,1.836,isocyclic,199.0,
2640,GOEADOVAWDHEBK-UHFFFAOYSA-N,COC1=CC2=C(ON=CC2=O)C=C1O,193.159,1.0,1.0,1.0,68.12,4.0,2.0,0.955,heterocyclic,173.0,
2641,GOEWOMATKBPGDT-UHFFFAOYSA-N,OC(=O)C1=CC(O)=CC(C(O)=O)=C1O,198.132,4.0,4.0,2.0,115.06,4.0,2.0,1.298,isocyclic,249.0,
2643,GOIGDAZMUSPUGG-UHFFFAOYSA-N,CCCCOC1=CC(O)=CC=C1O,182.219,2.0,0.0,4.0,49.69,4.0,2.0,2.207,isocyclic,79.5,
2644,GOLBFCZYBJIIBI-UHFFFAOYSA-N,OC1=CC(C#N)=C(O)C(CC=C)=C1,175.187,2.0,1.0,2.0,64.25,4.0,2.0,2.015,isocyclic,66.0,
2647,GOZKQXKRDOMJCM-UHFFFAOYSA-N,CC1(C)C2C=CC(C)(CC2O)C1=O,180.247,1.0,2.0,0.0,37.3,4.0,2.0,0.723,isocyclic,79.5,
2651,GPAYKKAWEFDIFJ-UHFFFAOYSA-N,CC1CCC2=CC(O)=CC=C2O1,164.204,1.0,0.0,0.0,29.46,4.0,2.0,2.195,heterocyclic,120.0,
2655,GPDXFYPVHRESMA-UHFFFAOYSA-N,OC(=O)C1=CC(O)=C(O)C=C1O,170.122,4.0,2.0,1.0,97.99,4.0,2.0,1.009,isocyclic,215.0,3.3763886032268267
2658,GPIZBGSHALBLOD-UHFFFAOYSA-N,OCC1=NOC2=C1C=C(O)C=C2,165.148,2.0,1.0,1.0,66.49,4.0,2.0,0.838,heterocyclic,146.0,
